entity,metric_name,period,value,unit,currency,extraction_confidence,source_url,retrieved_at
China,mirror_exports_eu27_hs8486_eur,2023-07,567198030.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2023-08,1173846138.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2023-09,1101999721.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2023-10,437909257.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2023-11,1053919174.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2023-12,1189672512.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2024-01,504018512.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2024-02,566499575.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2024-03,1547228123.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2024-04,771210698.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2024-05,891402376.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2024-06,1199652540.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2024-07,1088577161.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2024-08,693220355.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2024-09,1430513928.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2024-10,700716998.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2024-11,769877399.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2024-12,1266756950.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2025-01,476621218.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2025-02,1008943117.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2025-03,645360780.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2025-04,499921805.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2025-05,708244185.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2025-06,888879766.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2025-07,731997881.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2025-08,695152280.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2025-09,1194388207.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2025-10,810670908.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2025-11,901479721.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2025-12,1613509495.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2026-01,168944326.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2026-02,445354629.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2026-03,567229930.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8486_eur,2026-04,143821695.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:00Z
China,mirror_exports_eu27_hs8542_eur,2023-07,409103461.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2023-08,466038563.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2023-09,535383859.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2023-10,444349470.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2023-11,425083933.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2023-12,589434025.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2024-01,525670201.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2024-02,348276307.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2024-03,552603641.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2024-04,551628714.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2024-05,527614560.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2024-06,520197674.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2024-07,565541542.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2024-08,541093148.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2024-09,487857439.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2024-10,555601326.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2024-11,601567222.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2024-12,500826535.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2025-01,468137263.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2025-02,497995679.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2025-03,555715027.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2025-04,502743633.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2025-05,502685038.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2025-06,446232196.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2025-07,461815222.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2025-08,472744453.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2025-09,464978114.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2025-10,405157433.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2025-11,425869486.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2025-12,481280144.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2026-01,447487585.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
China,mirror_exports_eu27_hs8542_eur,2026-02,442262806.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=EU27_2020&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:03Z
